,label_file,bit8_folder,bit8_path,mask_folder,mask_path,img_path,img_folder,img_subfolder,img_file,mask_max
2094,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img245.geojson,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit/RGB-PanSharpen_AOI_2_Vegas_img245.tif,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask/RGB-PanSharpen_AOI_2_Vegas_img245.jpg,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen/RGB-PanSharpen_AOI_2_Vegas_img245.tif,AOI_2_Vegas_Roads_Train,RGB-PanSharpen,RGB-PanSharpen_AOI_2_Vegas_img245.tif,150
2095,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img763.geojson,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit/RGB-PanSharpen_AOI_2_Vegas_img763.tif,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask/RGB-PanSharpen_AOI_2_Vegas_img763.jpg,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen/RGB-PanSharpen_AOI_2_Vegas_img763.tif,AOI_2_Vegas_Roads_Train,RGB-PanSharpen,RGB-PanSharpen_AOI_2_Vegas_img763.tif,150
2096,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img194.geojson,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit/RGB-PanSharpen_AOI_2_Vegas_img194.tif,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask/RGB-PanSharpen_AOI_2_Vegas_img194.jpg,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen/RGB-PanSharpen_AOI_2_Vegas_img194.tif,AOI_2_Vegas_Roads_Train,RGB-PanSharpen,RGB-PanSharpen_AOI_2_Vegas_img194.tif,150
2097,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img499.geojson,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit/RGB-PanSharpen_AOI_2_Vegas_img499.tif,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask/RGB-PanSharpen_AOI_2_Vegas_img499.jpg,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen/RGB-PanSharpen_AOI_2_Vegas_img499.tif,AOI_2_Vegas_Roads_Train,RGB-PanSharpen,RGB-PanSharpen_AOI_2_Vegas_img499.tif,150
2098,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img537.geojson,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit/RGB-PanSharpen_AOI_2_Vegas_img537.tif,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask/RGB-PanSharpen_AOI_2_Vegas_img537.jpg,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen/RGB-PanSharpen_AOI_2_Vegas_img537.tif,AOI_2_Vegas_Roads_Train,RGB-PanSharpen,RGB-PanSharpen_AOI_2_Vegas_img537.tif,150
2099,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img775.geojson,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit/RGB-PanSharpen_AOI_2_Vegas_img775.tif,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask/RGB-PanSharpen_AOI_2_Vegas_img775.jpg,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen/RGB-PanSharpen_AOI_2_Vegas_img775.tif,AOI_2_Vegas_Roads_Train,RGB-PanSharpen,RGB-PanSharpen_AOI_2_Vegas_img775.tif,150
2100,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1033.geojson,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit/RGB-PanSharpen_AOI_2_Vegas_img1033.tif,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask/RGB-PanSharpen_AOI_2_Vegas_img1033.jpg,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen/RGB-PanSharpen_AOI_2_Vegas_img1033.tif,AOI_2_Vegas_Roads_Train,RGB-PanSharpen,RGB-PanSharpen_AOI_2_Vegas_img1033.tif,150
2101,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1311.geojson,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit/RGB-PanSharpen_AOI_2_Vegas_img1311.tif,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask/RGB-PanSharpen_AOI_2_Vegas_img1311.jpg,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen/RGB-PanSharpen_AOI_2_Vegas_img1311.tif,AOI_2_Vegas_Roads_Train,RGB-PanSharpen,RGB-PanSharpen_AOI_2_Vegas_img1311.tif,150
2102,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img871.geojson,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit/RGB-PanSharpen_AOI_2_Vegas_img871.tif,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask/RGB-PanSharpen_AOI_2_Vegas_img871.jpg,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen/RGB-PanSharpen_AOI_2_Vegas_img871.tif,AOI_2_Vegas_Roads_Train,RGB-PanSharpen,RGB-PanSharpen_AOI_2_Vegas_img871.tif,150
2103,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img798.geojson,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit/RGB-PanSharpen_AOI_2_Vegas_img798.tif,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask/RGB-PanSharpen_AOI_2_Vegas_img798.jpg,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen/RGB-PanSharpen_AOI_2_Vegas_img798.tif,AOI_2_Vegas_Roads_Train,RGB-PanSharpen,RGB-PanSharpen_AOI_2_Vegas_img798.tif,150
2104,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1241.geojson,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit/RGB-PanSharpen_AOI_2_Vegas_img1241.tif,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask/RGB-PanSharpen_AOI_2_Vegas_img1241.jpg,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen/RGB-PanSharpen_AOI_2_Vegas_img1241.tif,AOI_2_Vegas_Roads_Train,RGB-PanSharpen,RGB-PanSharpen_AOI_2_Vegas_img1241.tif,150
2105,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1307.geojson,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit/RGB-PanSharpen_AOI_2_Vegas_img1307.tif,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask/RGB-PanSharpen_AOI_2_Vegas_img1307.jpg,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen/RGB-PanSharpen_AOI_2_Vegas_img1307.tif,AOI_2_Vegas_Roads_Train,RGB-PanSharpen,RGB-PanSharpen_AOI_2_Vegas_img1307.tif,150
2106,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1513.geojson,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit/RGB-PanSharpen_AOI_2_Vegas_img1513.tif,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask/RGB-PanSharpen_AOI_2_Vegas_img1513.jpg,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen/RGB-PanSharpen_AOI_2_Vegas_img1513.tif,AOI_2_Vegas_Roads_Train,RGB-PanSharpen,RGB-PanSharpen_AOI_2_Vegas_img1513.tif,150
2107,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1159.geojson,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit/RGB-PanSharpen_AOI_2_Vegas_img1159.tif,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask/RGB-PanSharpen_AOI_2_Vegas_img1159.jpg,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen/RGB-PanSharpen_AOI_2_Vegas_img1159.tif,AOI_2_Vegas_Roads_Train,RGB-PanSharpen,RGB-PanSharpen_AOI_2_Vegas_img1159.tif,-1
2108,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1454.geojson,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit/RGB-PanSharpen_AOI_2_Vegas_img1454.tif,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask/RGB-PanSharpen_AOI_2_Vegas_img1454.jpg,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen/RGB-PanSharpen_AOI_2_Vegas_img1454.tif,AOI_2_Vegas_Roads_Train,RGB-PanSharpen,RGB-PanSharpen_AOI_2_Vegas_img1454.tif,150
2109,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img920.geojson,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit/RGB-PanSharpen_AOI_2_Vegas_img920.tif,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask/RGB-PanSharpen_AOI_2_Vegas_img920.jpg,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen/RGB-PanSharpen_AOI_2_Vegas_img920.tif,AOI_2_Vegas_Roads_Train,RGB-PanSharpen,RGB-PanSharpen_AOI_2_Vegas_img920.tif,150
2110,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img990.geojson,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit/RGB-PanSharpen_AOI_2_Vegas_img990.tif,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask/RGB-PanSharpen_AOI_2_Vegas_img990.jpg,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen/RGB-PanSharpen_AOI_2_Vegas_img990.tif,AOI_2_Vegas_Roads_Train,RGB-PanSharpen,RGB-PanSharpen_AOI_2_Vegas_img990.tif,150
2111,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img188.geojson,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit/RGB-PanSharpen_AOI_2_Vegas_img188.tif,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask/RGB-PanSharpen_AOI_2_Vegas_img188.jpg,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen/RGB-PanSharpen_AOI_2_Vegas_img188.tif,AOI_2_Vegas_Roads_Train,RGB-PanSharpen,RGB-PanSharpen_AOI_2_Vegas_img188.tif,150
2112,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img553.geojson,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit/RGB-PanSharpen_AOI_2_Vegas_img553.tif,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask/RGB-PanSharpen_AOI_2_Vegas_img553.jpg,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen/RGB-PanSharpen_AOI_2_Vegas_img553.tif,AOI_2_Vegas_Roads_Train,RGB-PanSharpen,RGB-PanSharpen_AOI_2_Vegas_img553.tif,150
2113,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1606.geojson,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit/RGB-PanSharpen_AOI_2_Vegas_img1606.tif,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask/RGB-PanSharpen_AOI_2_Vegas_img1606.jpg,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen/RGB-PanSharpen_AOI_2_Vegas_img1606.tif,AOI_2_Vegas_Roads_Train,RGB-PanSharpen,RGB-PanSharpen_AOI_2_Vegas_img1606.tif,150
2114,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1313.geojson,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit/RGB-PanSharpen_AOI_2_Vegas_img1313.tif,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask/RGB-PanSharpen_AOI_2_Vegas_img1313.jpg,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen/RGB-PanSharpen_AOI_2_Vegas_img1313.tif,AOI_2_Vegas_Roads_Train,RGB-PanSharpen,RGB-PanSharpen_AOI_2_Vegas_img1313.tif,150
2115,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img261.geojson,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit/RGB-PanSharpen_AOI_2_Vegas_img261.tif,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask/RGB-PanSharpen_AOI_2_Vegas_img261.jpg,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen/RGB-PanSharpen_AOI_2_Vegas_img261.tif,AOI_2_Vegas_Roads_Train,RGB-PanSharpen,RGB-PanSharpen_AOI_2_Vegas_img261.tif,150
2116,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1108.geojson,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit/RGB-PanSharpen_AOI_2_Vegas_img1108.tif,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask/RGB-PanSharpen_AOI_2_Vegas_img1108.jpg,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen/RGB-PanSharpen_AOI_2_Vegas_img1108.tif,AOI_2_Vegas_Roads_Train,RGB-PanSharpen,RGB-PanSharpen_AOI_2_Vegas_img1108.tif,150
2117,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img560.geojson,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit/RGB-PanSharpen_AOI_2_Vegas_img560.tif,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask/RGB-PanSharpen_AOI_2_Vegas_img560.jpg,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen/RGB-PanSharpen_AOI_2_Vegas_img560.tif,AOI_2_Vegas_Roads_Train,RGB-PanSharpen,RGB-PanSharpen_AOI_2_Vegas_img560.tif,150
2118,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img792.geojson,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit/RGB-PanSharpen_AOI_2_Vegas_img792.tif,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask/RGB-PanSharpen_AOI_2_Vegas_img792.jpg,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen/RGB-PanSharpen_AOI_2_Vegas_img792.tif,AOI_2_Vegas_Roads_Train,RGB-PanSharpen,RGB-PanSharpen_AOI_2_Vegas_img792.tif,150
2119,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img679.geojson,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit/RGB-PanSharpen_AOI_2_Vegas_img679.tif,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask/RGB-PanSharpen_AOI_2_Vegas_img679.jpg,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen/RGB-PanSharpen_AOI_2_Vegas_img679.tif,AOI_2_Vegas_Roads_Train,RGB-PanSharpen,RGB-PanSharpen_AOI_2_Vegas_img679.tif,150
2120,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1577.geojson,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit/RGB-PanSharpen_AOI_2_Vegas_img1577.tif,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask/RGB-PanSharpen_AOI_2_Vegas_img1577.jpg,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen/RGB-PanSharpen_AOI_2_Vegas_img1577.tif,AOI_2_Vegas_Roads_Train,RGB-PanSharpen,RGB-PanSharpen_AOI_2_Vegas_img1577.tif,150
2121,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1497.geojson,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit/RGB-PanSharpen_AOI_2_Vegas_img1497.tif,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask/RGB-PanSharpen_AOI_2_Vegas_img1497.jpg,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen/RGB-PanSharpen_AOI_2_Vegas_img1497.tif,AOI_2_Vegas_Roads_Train,RGB-PanSharpen,RGB-PanSharpen_AOI_2_Vegas_img1497.tif,150
2122,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img272.geojson,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit/RGB-PanSharpen_AOI_2_Vegas_img272.tif,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask/RGB-PanSharpen_AOI_2_Vegas_img272.jpg,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen/RGB-PanSharpen_AOI_2_Vegas_img272.tif,AOI_2_Vegas_Roads_Train,RGB-PanSharpen,RGB-PanSharpen_AOI_2_Vegas_img272.tif,150
2123,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img535.geojson,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit/RGB-PanSharpen_AOI_2_Vegas_img535.tif,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask/RGB-PanSharpen_AOI_2_Vegas_img535.jpg,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen/RGB-PanSharpen_AOI_2_Vegas_img535.tif,AOI_2_Vegas_Roads_Train,RGB-PanSharpen,RGB-PanSharpen_AOI_2_Vegas_img535.tif,150
2124,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img734.geojson,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit/RGB-PanSharpen_AOI_2_Vegas_img734.tif,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask/RGB-PanSharpen_AOI_2_Vegas_img734.jpg,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen/RGB-PanSharpen_AOI_2_Vegas_img734.tif,AOI_2_Vegas_Roads_Train,RGB-PanSharpen,RGB-PanSharpen_AOI_2_Vegas_img734.tif,150
2125,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img980.geojson,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit/RGB-PanSharpen_AOI_2_Vegas_img980.tif,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask/RGB-PanSharpen_AOI_2_Vegas_img980.jpg,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen/RGB-PanSharpen_AOI_2_Vegas_img980.tif,AOI_2_Vegas_Roads_Train,RGB-PanSharpen,RGB-PanSharpen_AOI_2_Vegas_img980.tif,150
2126,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img72.geojson,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit/RGB-PanSharpen_AOI_2_Vegas_img72.tif,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask/RGB-PanSharpen_AOI_2_Vegas_img72.jpg,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen/RGB-PanSharpen_AOI_2_Vegas_img72.tif,AOI_2_Vegas_Roads_Train,RGB-PanSharpen,RGB-PanSharpen_AOI_2_Vegas_img72.tif,150
2127,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img30.geojson,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit/RGB-PanSharpen_AOI_2_Vegas_img30.tif,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask/RGB-PanSharpen_AOI_2_Vegas_img30.jpg,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen/RGB-PanSharpen_AOI_2_Vegas_img30.tif,AOI_2_Vegas_Roads_Train,RGB-PanSharpen,RGB-PanSharpen_AOI_2_Vegas_img30.tif,150
2128,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img169.geojson,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit/RGB-PanSharpen_AOI_2_Vegas_img169.tif,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask/RGB-PanSharpen_AOI_2_Vegas_img169.jpg,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen/RGB-PanSharpen_AOI_2_Vegas_img169.tif,AOI_2_Vegas_Roads_Train,RGB-PanSharpen,RGB-PanSharpen_AOI_2_Vegas_img169.tif,150
2129,wdata/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img770.geojson,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_8bit/RGB-PanSharpen_AOI_2_Vegas_img770.tif,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen_mask/RGB-PanSharpen_AOI_2_Vegas_img770.jpg,wdata/AOI_2_Vegas_Roads_Train/RGB-PanSharpen/RGB-PanSharpen_AOI_2_Vegas_img770.tif,AOI_2_Vegas_Roads_Train,RGB-PanSharpen,RGB-PanSharpen_AOI_2_Vegas_img770.tif,150
